tweet id,label
1557439464762478598,neutral
1557436465990307840,fact
1557429568377610246,neutral
1557428356496465920,neutral
1557410541282492416,neutral
1557408661760352256,neutral
1557407741093617664,neutral
1557406161141481473,neutral
1557404754145419264,neutral
1557404160659709953,neutral
1557395631186001920,neutral
1557395489020076032,neutral
1557394792899903491,neutral
1557392396526166017,neutral
1557386565785116680,neutral
1557385249922977792,fact
1557384599818362880,neutral
1557383761440002048,neutral
1557381290235756544,neutral
1557380300262576131,neutral
1557371446577565698,neutral
1557370581712080896,neutral
1557369118990401537,neutral
1557362315422572550,neutral
1557359018959577088,fake
1557357574294478850,neutral
1557357113365741575,neutral
1557356934596108289,neutral
1557353809151774720,neutral
1557349009215426561,neutral
1557347553745768449,neutral
1557344215583150080,neutral
1557339534228070401,neutral
1557339450128089089,neutral
1557339176282034179,neutral
1557338692473311233,neutral
1557336356489158657,neutral
1557334464803573760,fake
1557330602235396099,neutral
1557328725737459717,neutral
1557327181843505152,fake
1557325915310415874,fact
1557325675320774656,fact
1557321752144973824,neutral
1557321364490649602,neutral
1557318758858952705,neutral
1557315564921655297,neutral
1557306738084290561,neutral
1557293460796968960,neutral
1557291947592749059,neutral
1557276108927770624,neutral
1557275533292994562,neutral
1557275124549681152,fake
1557272865602473984,neutral
1557268720740966401,fake
1557257856159830016,neutral
1557254367803326465,neutral
1557250881745309698,neutral
1557234806433382405,neutral
1557232248541351937,neutral
1557231770562609153,fact
1558907350886617091,neutral
1558902339687301121,neutral
1558901774567735298,neutral
1558900004357636096,neutral
1558899727621656577,neutral
1558898425361571847,fact
1558896120977301504,neutral
1558893490167320577,neutral
1558889521869103111,neutral
1558886248642641922,fake
1558886180896358403,fact
1558884420995751936,neutral
1558880483299262471,neutral
1558877427157602306,fact
1558877417934323712,neutral
1558877315672809472,fake
1558875554132140032,neutral
1558875250384945154,fact
1558873824044654595,neutral
1558872723769663490,fake
1558870881006493697,neutral
1558869849744474113,neutral
1558865751846670340,neutral
1558865725619683328,neutral
1558864857360994305,fact
1558864685012746241,fact
1558863935788417030,neutral
1558852626158161920,neutral
1558852129456095233,neutral
1558849524554252288,neutral
1558849211965362181,neutral
1558847293020848128,fact
1558846683131396097,neutral
1558845841561030657,neutral
1558844455947583489,neutral
1558844379770544130,neutral
1558843378758045697,fact
1558841507976822787,neutral
1558839190669910017,fake
1558835811444998146,fact
1558835377993121796,neutral
1558834573047373824,neutral
1558833464258043906,neutral
1558826140848078848,neutral
1558821488903471104,neutral
1558814489012850689,neutral
1558813719999778817,fact
1558812528192405504,neutral
1558811352331960321,fake
1558799085406134272,neutral
1558794536574500865,neutral
1558791267869495299,neutral
1558788810846212096,neutral
1558787400364691458,neutral
1558786810704236544,neutral
1558786484039290881,neutral
1558785021682614279,neutral
1558783113223966722,fake
1558783088104194048,neutral
1558780064560472064,neutral
1558779920230350848,neutral
1558779204082204673,neutral
1558778679341228032,neutral
1558778025814249473,neutral
1558776959286525955,neutral
1558776809210232834,fact
1558776407366549506,
1558773988008026112,neutral
1558772359879868420,neutral
1558765689242001408,neutral
1558763426125578241,neutral
1558760225720733696,neutral
1558751563422007296,fact
1558741895148355584,fake
1558734549814837250,neutral
1558734116002140160,fake
1558733357453910020,neutral
1558732973511426050,neutral
1558731752335712257,neutral
1558730230759661568,fake
1558727165541236737,neutral
1558726212155068416,neutral
1558721311110742017,neutral
1558714088972521475,neutral
1558711986472591360,neutral
1558709950867808256,neutral
1558702797712916480,neutral
1558702751898648576,neutral
1558701355992334336,neutral
1558699537786707968,fact
1558694656392699905,neutral
1558687932353060864,neutral
1558686108267020291,neutral
1558684295711047680,neutral
1558679773429252097,fake
1558679335862771713,neutral
1558671066611998722,neutral
1558593985287196673,fact
1558589579476844544,neutral
1558573064648069120,neutral
1558572424974794752,neutral
1558564113500049408,neutral
1558562296925929473,neutral
1558562248439857153,fact
1558550475615752193,neutral
1558543172397064195,neutral
1558539260092981250,neutral
1558534473909768192,neutral
1558527568000729088,neutral
1558522153850511362,neutral
1558519341523652609,neutral
1558512538547011586,fake
1558500778352017409,neutral
1558499546661097474,neutral
1558497265181933570,neutral
1558494646078160896,neutral
1558493136950902786,neutral
1558492421960437760,neutral
1558484977884532736,neutral
1558483166838640640,neutral
1558482675400413187,fake
1558480633290264576,fake
1558476583580712961,neutral
1558476192658882563,neutral
1558468235904909315,neutral
1558467633565122561,neutral
1558453021704609794,neutral
1558451319299624964,neutral
1558447678354243584,neutral
1558444524065525760,neutral
1558440340113264643,neutral
1558430992725164033,neutral
1558430778790477827,neutral
1558427286336163841,neutral
1558426141756645378,neutral
1558425734552633344,neutral
1558424163966140417,neutral
1558421313584242688,neutral
1558420639706296321,neutral
1558420412027047939,neutral
1558419722982641665,neutral
1558419173839147012,neutral
1558416787951304704,neutral
1558413089514586114,neutral
1558411861208571905,fact
1558410256027459586,neutral
1558409327119314944,neutral
1558408860297269250,neutral
1558406918842056708,neutral
1558397983258968064,fake
1558390171019640832,neutral
1558388802279931905,neutral
1558387468533211138,neutral
1558386909151379456,neutral
1558385626352844802,neutral
1558385359339372544,neutral
1558384286750969856,neutral
1558383789956628480,fake
1558382925992837121,neutral
1558382792249065474,fact
1558379978206707712,neutral
1558379836690792449,fake
1558379579970027522,neutral
1558379259562967040,fact
1558378404881334272,fake
1558376881669525506,fact
1558361563018547200,neutral
1558360143464734720,neutral
1558360107385339904,fact
1558357898304135169,fact
1558356338710908928,neutral
1558351056786128898,neutral
1558350005156646918,neutral
1558338596762943489,neutral
1558336464118841345,fake
1558334495723487232,fake
1558321381351333890,fake
1558321181765373952,fact
1558320969403482112,neutral
1558316226086146048,neutral
1558306978002239488,fact
1558303893838352384,neutral
1558303753614364672,fact
1558303063227645953,neutral
1558295990913957893,neutral
1558280184209588224,neutral
1558279255552827393,
1558256626427215872,neutral
1558249178685489152,neutral
1558242979281772545,neutral
1558223807751634946,neutral
1558220780923719680,fake
1558207703264231425,neutral
1558205672185110528,neutral
1558205440818905089,neutral
1558189887492423685,neutral
1558185882087194624,neutral
1558174595114569728,neutral
1558173898537058306,neutral
1558172460759097346,neutral
1558171594333233154,neutral
1558170967477829632,neutral
1558169496304713729,neutral
1558158124736978949,neutral
1558157279186264065,fake
1558148917098840064,neutral
1558146976855871488,neutral
1558143795975389189,neutral
1558142490959613952,neutral
1558132873332498437,neutral
1558124387101974528,neutral
1558123597205577728,neutral
1558115816276721667,neutral
1558112388192378880,
1558108156684910598,neutral
1558103898593845250,neutral
1558100264464392192,neutral
1558098893052706817,neutral
1558087332548452353,neutral
1558087328417153026,neutral
1558086472267431937,fact
1558084063252152321,neutral
1558083117675692032,neutral
1558078766991163394,neutral
1558078703774613505,neutral
1558078152580239360,fact
1558076563396169730,neutral
1558076191642370048,neutral
1558075423443095553,fact
1558075023415451648,neutral
1558072109397590016,neutral
1558071673458393090,fake
1558070842055135232,
1559207067017248771,neutral
1559206984301400064,fact
1559206954366640129,neutral
1559206836338835458,fact
1559206675596382208,fact
1559206254223949828,fact
1559206156438061058,neutral
1559206031556747265,fact
1559205945863012353,fact
1559205925369561088,fact
1559205651754131456,fact
1559205619436961792,fact
1559205334224355334,fake
1559205331116429313,fake
1559205275801976840,fact
1559205135821193216,fact
1.55921Eplus 18,fact
1559205065705021440,
1559205006695342080,fact
1559204990928945153,fact
1559204962558779393,fact
1559204859823509505,fact
1559204778651025410,fact
1559204776541392896,neutral
1559204727803580416,fact
1559204600800059401,fact
1559204551147880448,fact
1559204088784510977,fact
1559204048938614784,neutral
1559203991401254912,neutral
1559203990608519172,fake
1559203940692017153,fact
1559203884874219520,fact
1559203835473805313,neutral
1559203505096753152,neutral
1559203447500640258,neutral
1559203344060645377,neutral
1559203211940093952,fact
1559203116314148866,fact
1559203010546487296,fact
1559174146449342467,fact
1559173020245282817,fake
1559171871127605248,neutral
1559169309603254279,fact
1559166841070960640,neutral
1559237679744778241,fact
1559237606868647936,neutral
1559237312546045952,neutral
1559236910769373184,neutral
1559236794260103169,neutral
1559236563317530624,neutral
1559236552982773762,fact
1559236324590342144,neutral
1559236271268134914,fact
1559235922939580417,fact
1559235755234443269,neutral
1559235604029865984,fact
1559235545632579585,neutral
1559235317202305024,fact
1559235111769542656,fact
1559235106505723910,fact
1559235087463374848,neutral
1559235018110681096,neutral
1559234870089584640,neutral
1559234461534928896,fact
1559234261408010242,fact
1559234023460945925,fact
1559233803356459009,neutral
1559233704567996416,fake
1559233593905405953,neutral
1559233436149243905,fact
1559233279030607879,fact
1559233101875789824,neutral
1559233093134950400,neutral
1559233086059069441,neutral
1559233058796179456,neutral
1559232863626825728,fact
1559232826553286661,fact
1559232725353127936,fact
1559232541219065862,fact
1559232489746571264,neutral
1559232488958042113,neutral
1559232356845862913,fact
1559232304370819074,fact
1559232070903382017,neutral
1559231877743087616,neutral
1559231868087816195,fact
1559231755302871040,neutral
1559231747769892869,neutral
1559231231069507586,neutral
1559230930379833345,neutral
1559230820673622016,neutral
1559230709369376768,fact
1559230231449419776,fact
1559230171772747776,fact
1559230167649861632,neutral
1559230042152001541,fact
1559229979044585473,fact
1559229075155206153,neutral
1559228047919927296,neutral
1560203329506009091,neutral
1560203067781521409,neutral
1560199099953156098,neutral
1560197645603307520,neutral
1560189031677394945,neutral
1560188921786531841,neutral
1560188178035888129,neutral
1560187851991556097,neutral
1560187747255685120,neutral
1560187440668844033,neutral
1560186191869366274,neutral
1560185360604356608,neutral
1560182585124323328,neutral
1560182013788934144,neutral
1560181179566985216,neutral
1560180441520476164,neutral
1560180413276033025,neutral
1560179799297081344,neutral
1560179124995514371,neutral
1560177587636342784,neutral
1560177233100214273,neutral
1560176952107048960,neutral
1560176830224781312,neutral
1560176787249922048,neutral
1560176544072572928,neutral
1560176153960370177,neutral
1560175847004405761,neutral
1560175774119985152,neutral
1560175383420538880,neutral
1560174875691679745,neutral
1560174740949635072,neutral
1560174410824384519,neutral
1560174163792482306,neutral
1560171375813353472,neutral
1560171289054167040,neutral
1560170061465133057,fact
1560163586449842179,neutral
1560161191334449152,neutral
1560157766295212032,neutral
1560155751057858560,neutral
1560154934145961985,neutral
1560142203032403968,neutral
1560134817907462145,neutral
1560127742473109504,neutral
1560127698218934273,neutral
1560125597644357633,neutral
1560122799418707968,neutral
1560118660966105089,neutral
1560116425011957760,neutral
1560115231849955330,neutral
1560112173287985154,neutral
1560111493181575169,neutral
1560105687232937984,neutral
1560105664927727616,neutral
1560104116193476613,neutral
1560102805003767808,neutral
1560101559484153856,neutral
1560100510518108160,neutral
1560098725263015937,neutral
1560072784516112385,neutral
1560051068096192513,neutral
1560050756480270336,neutral
1560049656960372737,neutral
1560048610129190912,neutral
1560038317239975936,neutral
1560033509561044994,fact
1560028858631553026,fact
1560020782553636867,neutral
1560005540650041344,neutral
1560003099536007168,neutral
1560002728608559104,neutral
1560000331576233985,neutral
1559999929908711427,neutral
1559999778368503811,neutral
1559999063373877265,neutral
1559998714718162946,neutral
1559997667584909314,neutral
1559997489876443137,neutral
1559997228013572102,neutral
1559997032135364609,neutral
1559996678786224130,neutral
1559995068118884362,neutral
1559990714364198912,neutral
1559990590540075008,neutral
1559989600218742785,neutral
1559989466172907521,neutral
1559987064820510720,neutral
1559983328962437120,neutral
1559982979740573698,neutral
1559982171691130881,neutral
1559981820695007232,neutral
1559980044474261509,neutral
1559978118554714112,neutral
1559976793678938120,neutral
1559975448389582849,neutral
1559971123202330624,neutral
1559970457717202944,neutral
1559970178049478656,neutral
1559969941247377408,neutral
1559968696168337408,neutral
1559968563783507969,neutral
1559967425004724232,neutral
1559966771855114249,neutral
1559962891226341378,neutral
1559962146615730179,neutral
1559961979854503940,neutral
1559961111339868162,neutral
1559956810739683330,neutral
1559956236342362115,neutral
1559954263404601344,neutral
1559953337763901440,neutral
1559953095613992962,neutral
1559952579450339329,neutral
1559952499368509442,neutral
1559949996367269890,neutral
1559946466155708416,neutral
1559946219610324992,neutral
1559944632057880579,neutral
1559943990786592770,neutral
1559940809801203720,neutral
1559940182857711619,neutral
1559939362447671296,neutral
1559939299243704320,neutral
1559937913051299847,neutral
1559937234945597440,neutral
1559936118925180930,neutral
1559935312448688130,neutral
1559935266839838721,neutral
1559934200152727552,neutral
1559933854458253322,neutral
1559933094983090177,neutral
1559932995741573120,neutral
1559932311986208769,neutral
1559931803275771904,neutral
1559931709033955328,fake
1559931334352666631,fact
1559930886472318976,neutral
1559930140049739779,neutral
1559928686371119104,neutral
1559928482733457410,neutral
1559927669470494720,neutral
1559927459914588161,neutral
1559927069244547074,neutral
1559926985702445059,neutral
1559926864583573504,neutral
1559924926794039296,neutral
1559924817729622018,neutral
1559924732329336833,neutral
1559923541574930439,neutral
1559922275498983424,neutral
1559920868343562242,neutral
1559918588672151552,fact
1559917394843287554,neutral
1559916626362892288,fact
1559913616320643075,neutral
1559911935008710659,neutral
1559909639357177861,neutral
1559909426022256640,neutral
1559906961080172547,neutral
1559905274021937152,neutral
1559903388988592131,neutral
1559901661560279040,neutral
1559901585748156418,neutral
1559901476411039745,neutral
1559899253467762689,neutral
1559897290684366848,neutral
1559896997947138048,neutral
1559894551225159682,fact
1559891724473884678,neutral
1559891275641389056,neutral
1559890973047521281,neutral
1559886663693881344,neutral
1559885411853520896,neutral
1559883307634102272,neutral
1559881226382725120,neutral
1559875532321341446,neutral
1559875194134708225,neutral
1559872969194840066,neutral
1559871019116118017,neutral
1559869638040854528,neutral
1559868599623421953,neutral
1559866189442170881,neutral
1559864120631074821,neutral
1559863872177295362,neutral
1559863495302283269,fact
1559863440407134208,neutral
1559862877451964416,neutral
1559861734189457408,neutral
1559860793436512262,neutral
1559860781260443648,neutral
1559859770168905728,fact
1559858616714371073,neutral
1559857147684552704,neutral
1559856790388588545,neutral
1559856619114188800,neutral
1559855811207340035,neutral
1559854991627718658,neutral
1559854991501938688,neutral
1559854693840461825,neutral
1559853463311454209,neutral
1559852738783191043,neutral
1559852040486019073,neutral
1559850468867710981,neutral
1559850219856183298,neutral
1559849404101795840,neutral
1559843602070659079,neutral
1559841726675705860,neutral
1559840691739627521,neutral
1559839990313635840,neutral
1559839235099828228,neutral
1559837570145599489,neutral
1559836050524094465,neutral
1559831915225649152,neutral
1559831615483805696,neutral
1559830389241397250,fact
1559830294693380097,neutral
1559827078521962499,neutral
1559824241758986241,neutral
1559821528744730625,neutral
1559819818412511233,neutral
1559819779887726592,neutral
1559818267962793984,fact
1559817890970435586,neutral
1559809952289521665,neutral
1559809809620279296,neutral
1559809290369527808,neutral
1559808739028475905,neutral
1559808247376367617,neutral
1559806189491421185,neutral
1559806128925573121,fake
1559802836229230592,neutral
1559795655442300929,fake
1559792550025859073,neutral
1559787758645911553,neutral
1559786498379190272,neutral
1559785391707901952,neutral
1559781575243579394,neutral
1559779635625345026,neutral
1559777389814714370,fake
1559773158839918592,neutral
1559773043165220864,neutral
1559771948057563143,fake
1559770298148323334,fact
1559769746668756992,neutral
1559763268356521984,fact
1559746852483891201,fact
1559737412988948480,neutral
1559736481379401730,neutral
1559732381883432963,neutral
1559648382356013061,fake
1559648104307105792,neutral
1559633854939512833,fake
1559633538466594821,neutral
1559633075092471808,fake
1559630495914369025,fact
1559629691031519238,neutral
1559627743905648640,neutral
1559625229898600451,neutral
1559617061911146497,fact
1559614416982839303,neutral
1559604898227953670,neutral
1559604273448714244,neutral
1559603667451396096,neutral
1559600852586856449,neutral
1.5596Eplus 18,neutral
1559597881341911044,neutral
1559595542891593732,neutral
1559594626973155328,neutral
1559594271505891328,neutral
1559594202366885893,neutral
1559593017304047616,fake
1559591794362519553,neutral
1559591652850819072,fake
1559591630797152259,neutral
1559589341688729601,neutral
1559587043474374659,neutral
1559585850496794625,neutral
1560998535612583936,neutral
1560998089313472514,neutral
1560973249101631494,neutral
1560962384969322497,fake
1560947788585787393,neutral
1560945834753130496,neutral
1560943849802973185,neutral
1560942277220044800,neutral
1560938043372085250,neutral
1560936874104995842,fake
1560933938117369857,neutral
1560930306399543301,neutral
1560929676117286913,
1560929611105566720,neutral
1560929467475939328,neutral
1560928595396149248,neutral
1560925888954658817,neutral
1560924482633715712,fact
1560922507108139009,neutral
1560919703438213125,neutral
1560915821853122561,neutral
1560915737581178880,neutral
1560911403837530112,fact
1560911299919450112,neutral
1560578107064688641,neutral
1560573175586385920,neutral
1560571732225937408,neutral
1560565359677100040,fact
1560564612940136448,neutral
1560564568769847297,neutral
1560563036624019458,
1560562710051540994,neutral
1560562548335861760,neutral
1560561215423782912,neutral
1560560952982077440,neutral
1560560244123656195,neutral
1560559581042188288,neutral
1560559375625830400,neutral
1560559119966564352,neutral
1560557885557313536,neutral
1560557669634686977,neutral
1560556976844976129,neutral
1560554179051098112,fact
1560553941934321664,neutral
1560552736189403136,neutral
1560551429638459393,fact
1560549056056885253,fact
1560545413572472832,neutral
1560542934335979522,fact
1560540474934542336,fake
1560532741099331584,fact
1560530871790325762,neutral
1560528598930542595,fake
1560527392132792320,neutral
1560521764207316992,neutral
1560520676661989380,neutral
1560513609364606977,fact
1560501851228864512,neutral
1560501839359008769,neutral
1560495484107726848,neutral
1560494515299000320,neutral
1560493206487400449,neutral
1560491328391217154,neutral
1560489831901315073,neutral
1560489393596600320,fact
1560489086850318337,neutral
1560487614960001024,neutral
1560483841730658304,neutral
1560481802187309056,neutral
1560480915733741568,neutral
1560475870715854848,neutral
1560465738074411008,neutral
1560459108813242368,neutral
1560407066648494080,neutral
1560392940798844929,neutral
1560392094363049986,neutral
1560386749083357185,neutral
1560373785655754754,neutral
1560369685270519809,neutral
1560369424464355330,neutral
1560368981843869703,neutral
1560368820203622401,neutral
1560367216914321408,neutral
1560364900043603969,neutral
1560361544634048515,neutral
1560357163406598145,fact
1560356626728632320,neutral
1560356491663638528,neutral
1560356238994673665,neutral
1560354602154876929,neutral
1560350800681074696,neutral
1560349834418262021,neutral
1560347365210570752,neutral
1560347180367503361,fake
1560345502759227392,neutral
1560345228195815426,neutral
1560344438785904648,neutral
1560344249744429064,fact
1560342820136919043,neutral
1560341458418339844,fact
1560338926673580034,neutral
1560338220696698882,neutral
1560330489805799424,neutral
1560329405976743936,neutral
1560328764286013446,neutral
1560325698723741697,neutral
1560323153766875137,neutral
1560322838481059842,neutral
1560322705374810113,fact
1560322570968305666,
1560321398333231104,neutral
1560318325326069762,neutral
1560317138824564737,neutral
1560313756902690819,neutral
1560313376500482049,neutral
1560307901050236928,neutral
1560305163868557313,neutral
1560301540610428928,neutral
1560300442240036864,neutral
1560300057508945920,neutral
1560299242501046273,
1560299107398610944,fact
1560299097306939394,fact
1560298875298217985,neutral
1560294178055196674,neutral
1560293299939815425,neutral
1560292025509072896,neutral
1560290519560880133,neutral
1560289129812086785,fact
1560288958659149824,neutral
1560288277890060290,neutral
1560284077764263936,neutral
1560279098844405760,neutral
1560276431728701442,neutral
1560276284948631554,neutral
1560274729025814529,neutral
1560272257024675842,neutral
1560268642687729664,neutral
1560267836450172928,fact
1560266431291596802,fact
1560266214538354688,neutral
1560265834182119424,neutral
1560264946155659270,neutral
